title,reviews
나의 악당들,"준수한 수작.

전투씬이 흡입력이 있고
캐릭터들이 평면적이지 않으며
스토리가 몰개성적이지 않으며
시간이 난다면 읽어볼만한 소설."
나의 악당들,"진부한 스토리, 겉멋, 한남같은 주인공, 매력없는 캐릭터들"
나의 악당들,엘렌 귀여워...
나의 악당들,"세심하고 센스있는 주인공. 그러나 그냥 망나니 여주. (머거 귀여운건지 모르겠음.) 괜찮은 설정과 세계관을 잘 구축하고 표현 했지만 스토리 전개나 캐릭터 매력을 모르겠음.
누군가에겐 수작. 나한테는 평작"
나의 악당들,이거역시 하차
나의 악당들,나랑 안맞다
나의 악당들,왜이렇게 고평가받나 싶은작품. 솔직히 200화정도까지 재밌었으나 그 이후로는 영아닌소설. 평가에 거품이 너무낌
나의 악당들,연중애미
나의 악당들,엘렌이 너무 귀엽다. 사실 엘렌 빼면 소설 엄청 삭막하다. 약간 불안한건 지금 한번에 쫙 읽을때는 괜찮았고 연참도 오져서 쭉 왔지만 한화한화 보기엔 전개가 좀 빡신거 같기도하다. 몰아봐야되나..
나의 악당들,"필력이 뻔하다할 소재를 참 맛깔나게 풀어놔 추천한다

(카페에서 왠일로 정상적이고 재미있는 작품을 들고 오다니...)"
나의 악당들,읽는중
나의 악당들,"게임 속 캐릭터로 들어가는 설정인데
원래 이런 설정 안 좋아하는데
요거는 볼만하네요"
나의 악당들,재밌다
나의 악당들,전투씬이 좋고 캐릭터들이 다들 살아있음. 살짝 다크함. 150화 정도까지지봤는데 중간에 처지거나 그런것도 없는듯
나의 악당들,"재밌음.
다만 주인공 트라우마라고 있는게 트라우마 같지 않은게 개인적인 관점에선 조금 의아함."
나의 악당들,꿀잼
나의 악당들,파랑손 연참좀 해!
나의 악당들,"워낙 긍정적인걸 못보고 부정적인것만 보이는지라, 그게 그대로 리뷰에 반영되는데 딱히 말할게 없다.

딱히 흠잡을게 없을 정도로 재밌다는 말이다.

장점이자 단점일 수도 있는데 댓글들이 읽는 재미를 한층 더 높여준다. 커뮤니티성 유머?라서 웃음 포인트가 호불호 갈릴 수 있다. 다만 가끔 눈찌푸리는 댓글들이 몇 개있으니까 알아서 거르길"
나의 악당들,"<나의 악당들>은 파랑손 작가가 카카오 페이지에서 연재한 퓨전 판타지&게임 빙의물이다.


오랫동안 플레이 했던 게임에서 PvP를 하다 핵쟁이에게 패배하고, 캐릭터가 삭제된다. 가서 따지니 자신은 핵은 쓰지 않았다는 말만 앵무새처럼 되풀이하는 녀석은 주인공 김승수에게 초대장을 보낸다하며 사라진다. 그리고 김승수가 정신을 차렸을 때는 게임 , 자신이 방금까지 키우던 부캐 빙의한다는 스토리다.


흔해빠진 소재는 작가의 역량에 따라 달라진다. 그런 의미로 파랑손은 신이야!


스토리는 흔하다. 오랫동안 했던 게임 속으로 들어간다. 얼마나 흔해 빠지는가? 특히 요즘에 게임물이 다시 흥하기 일러스트가 잘 뽑힌 것 말고는 눈에 가지 않았다.


첫 장을 펼치고 읽어 보았을 때도 말이다. 별 기대도 없었다.


그리고... 어느샌가 삼일 밤낮으로(진심으로) 최신화까지 읽고 있는 나를 발견할 수 있었다.


자신이 키우던 게임 캐릭터에 빙의하여 이미 알고 있는 지식으로 동료를 모으고 강해지는 것. 그런 식으로 생각했고, 대부분이 그렇게 흘러갔다. 그러니 이렇게 재밌는 것은 작가 본인의 역량이겠지.


작가 본인의 실력이 상당하다 하는데 이게 무슨 말일까? 우선 필력이 좋다. 사물의 묘사가 약간을 자세하게 풀어내는데 눈이 찌푸리지 않는다. 적당하게 흘러내리고, 묘사하는데 필요한 정보를 딱딱 보여주고 있다.


작품을 준비하기 위해 중세 시대이다. 배경을 준비하기 위해 기본적으로 무기나 방패, 생활 양식 등을 조사를 열심히 했다는 느낌이 들었다. 사람들의 옷차림, 건물의 양식, 방패나 무기의 명칭 등이 좋았고, 쉽게 상상할 수 있게 묘사도 잘 해주어 좋았다.


캐릭터의 입체도


아마 배경이나 무기 이런 것들에만 열심히 공을 들였다면 아쉬울지 모른다. 당연하다. 우리가 감정을 이입하는 것은 주연과 조연이지 돌과 옷이 아니다. 돌과 옷은 완성된 파스타의 피클 같은 존재다. 없어도 되지만 있으면 좋은 그런 거.


대부분의 게임 빙의물이 그렇다. 처음에 빙의되자마자 무쌍물을 찍는다. 이상하지 않은가. 아무리 주인공에 빙의했다지만 평생을 현대로 살아오면서 닭 한 마리 잡아보지 못한 사람들이 많은 가운데 들어가자마자 무쌍이라니;;


주인공은 그렇지 않다. 겁먹고, 두들겨 맞는다. 무섭고 칼을 쓸 줄 모르며 두렵다. 주인공 보정으로 어떻게든 돌파하지만 무력감을 잘 표현됐다. 히로인은 어떤가. 갑자기 한 번 살려줬다고 '어머! 주인공 너 좋아!' 하면서 달려드는 거? 판타지가 따로 없다.


심장이 뛰듯이 캐릭터를 묘사하는 작품에 가까울지도 모른다. 감정을 숨기고, 두려워하고, 화내고 일상생활에서 흔히 볼 수 있는 그런 묘사들. 한 마디로 등장인물의 감정선이 아름답다. 쓸데없는 인물로 시점을 바꾸어 내용 낭비도 하지도 않는다. 171화가 넘어가는 현재까지도 말이다.


끝으로...


나쁘게 말해서 평작이고, 좋게 말해선 수작이다. 단점은 보이지가 않는.. 이대로만 가면 아무에게나 당당히 추천할 수 있다. 작품의 호흡이 한 지역 안에서 여러 사건이 터져 템포가 느리다고 볼 수 있어 한 번에 몰아서 보는 것이 좋다 생각한다. 빌드 업도 상당함.


각 회차마다 기본 35~40p, 많으면 50p도 넘어가서 분량도 상당하다. 주인공의 과거 회상도 흥미진진하고. 진부한 소재와 뛰어난 작가가 만나면 나오는 결과물이라 생각한다.


카카페 댓글이 선을 넘었다. ㅂㄷㅂㄷ


엘렌은 웃고 있다. 웃고만 있다."
나의 악당들,"잠잘 때만 열 수 있는 상태창
포인트로 기술에 투자하여 기술을 습득하는 전형적인 게임 방식
복잡하지만 그래서 더 재미있는 인물관계
훌륭한 떡밥회수까지.

재미있게 보고 있는 소설 중 3번째이다."
나의 악당들,"스토리 전개가 흐름이 흥미로우며 캐릭터의 입체감, 과하지 않은 주인공 스펙과 성장 그리고 배경또한 처절하며 판타지의 참맛을 느끼게 해줌. 내 개인적으로 작가가 poe 디아블로 던전크롤 다키스트던전 배틀브라더스 토탈워 등에서 아이디를 따온 것 같음
근래본 최고의 작품"
나의 악당들,잼나요
나의 악당들,"음울한 세계관이지만 각각의 개성적이고 매력적인 캐릭터가 빛을 내는 소설이다
손에 땀을 쥐게 하는 스토리로 소설 속에 한층 더 몰입하게 만든다"
나의 악당들,"단단한 세계관에 녹아든 피투성이 캐릭터들
이야기의 큰 줄기부터 작은 캐릭터 하나까지 세심하다. 특히 포이닉스와 김승수라는 대비되는 이중적인 배경을 가진 주인공의 심리 묘사는 매우 뛰어나다. 트라우마 덩어리인 주인공의 음습한 욕망 자체(인정욕, 지배욕, 소유욕, 성욕 등등)가 아예 이 소설의 세계관이 아닐까 싶다는 생각."
나의 악당들,매력적인 캐릭터와 흥미진진한 스토리
나의 악당들,캐릭터성 스토리성 모두 참사한 편이다
나의 악당들,완결 존버
나의 악당들,200화쯤 하차. 변죽만 울리는 느낌
나의 악당들,게임빙의물이지만 설정은 뿌리처럼 자리 잡아 작품을 튼튼하게 지지하고 주연과 조연 모두 개성이 강해 살아 움직인다.
나의 악당들,진부한 스토리지만 재미있게 봤다
나의 악당들,"가장 이상적인 정통 판타지 구조를 취하면서
트라우마라는 가장 보편적인 우울함을 섞은
다크 판타지 수작이다."
나의 악당들,등장인물들이 매력적이고 각자의 색을 가지고 있어 보는 맛이 있어요.
나의 악당들,"뽕맛넘치는 전투와 매력적이고 입체적인 인물들
조연 하나하나도 놓치지 않으면서 전혀 늘어지지 않는다"
나의 악당들,"흔해 빠진 게임 빙의물이나 편수가 쌓일수록 뿜어져 나오는 필력이 맛있는 소설.

사실 뼈대는 흔해 빠졌으나, 내실이 범상치 않은 소설이다.
주인공 김승수는 게임 속 세상에 떨어져 클리어를 해야 다시 돌아갈 수 있다.
그를 위해 다른 플레이어블 캐릭터들을 동료로 영입하려 애쓴다.
하지만 한편으론 평범한 현대인의 의지와 안일함으로 벌어지는 실수도 하게된다.
기실 현대인이 게임캐릭터에 빙의한다 한들, 게임 속 세상에선 영웅이 될수 있을까? 그런건 불가능 하다. 그러한 부분들에 있어 '의지' 가 아닌 현실세계에서 얻은 '트라우마'로 수행해내는 인물상이 작품을 더 입체적으로 만들어주는것 같다.
용병대에서 용병단으로, 중반부를 넘어가며 기사와 영주로 점점 지위를 쌓아가며 벌어지는 정치역학적인 부분도 이쪽에 관심없는 사람도 술술 읽히게 할 장치와 명료함으로 풀어내어 읽기에 편리하다.
또한 전쟁과 전투 파트에 있어 피를 사역하는 혈조술을 이용한 잔인하고 폭력적인 묘사가 일품이다."
나의 악당들,"최근들어 가장 재미있게 본 소설
무난무난하게 재미있다."
나의 악당들,"50화 조금 넘게 보고 더는 못보겠어서 적은 리뷰

애초에 히로인이라고 있는년도 성격 좆박아서 보는 사람마다 욕을 오지게 처 씨부리던데 주인공이 아무리 그만하라고 해도 정박아년인지 달라지는게 없음

심지어 초반애 경비병한테 욕박다가 뒤질뻔한거 주인공이 살려줌 ㅋㅋㅋ 근데도 변한게 없어
지랄하고 쿠사리먹고 지랄 하고 쿠사리먹고 반복 원툴

초반에야 마법 못쓰는 열등감 때문에 그런다고 쳐 근데 마법 배우고 난 이후에는 왜 ㅈㄹ임??? 주인공이 자기 이외의 동료 들여와서 질투심 때문에??? 호호할아버지한테 욕박음??? 그냥 인간 쓰레기를 데려와서 얘 히로인이요 하면 빨아줘야되냐? 매력이 좆도 없잖아. 걍 병신같다고

스승이란 새끼 유언으로 여행하고 있다던데 스승이란 새끼 가정교육 파탄내놓은거 보면 그새끼도 알만 함, 이런 병신년을 여행하라고 대책없이 보내면 무슨 일이 있을지 진짜 몰랐을까?

애초에 주인공도 같은 새끼

주인공이 말만 30대지 하는 짓을 보면 거의 10대 수준

조카에 대한 트라우마 때문에 히로인한테 잘해주는건 그렇다고 치는데 얘가 자기한테 이성적인 호감이 있는 걸 알았으면 한참 나이 많은 어른으로서 그거에 대한 답을 줘야지 걍 자기 짜증난다고 욕박고 나가버리는 수준...

그러고 나서 나이 많은 내가 왜 보듬어주지 못할까 이지랄만 몇번임??? 아얘 설득을 끝 까지 하던가 아님 어른 입장에서 교육을 하던가 그도 아니면 걍 파티를 깨던가. 지도 좋다고 같이 다닐거면 시발 처 싸우질 말던가. 좆같은 싸움때문에 지문만 잡아먹고 결론이 안나 ㅅㅂ

글고 스토리 클리어 하려고 위험 가득한 메인 퀘스트 라인 따라가려고 하는건 왜 파티 동료들한테 공유 안하고 지좆대로 결정함???
그러다 동료들 죽어나가면 지가 책임질 것도 아니잖아. 그래놓고 하는 말이 자기는 구하기 위해 최선을 다했데 ㅋㅋㅋㅋ
아니 지가 위험한데로 끌고가놓고서 최선 ㅇㅈㄹ ㅋㅋㅋㅋ
적어도 위험한 곳으로 갈 예정이니 대비가 필요하다던가 말을 하라고 말을 걍 지 집에 가야된다고 다른 사람 샹각 좆까고 위험한데 박아버리는 수준

아주 그냥 자기 합리화의 달인임"
나의 악당들,서사는 재밌으나 작중 중요인물들이 죄다 나사가 빠져있음. 특히 주인공이 갈수록 싸이코패스 살인마가 되가는데 이런거 못견디는 사람은 보지 않는걸 추천
나의 악당들,"히로인 죽이고 싶어서 하차할뻔한 1인 추가. 로리(16살. 세계관에서는 성인)+얀데레 속성인데 기본 인성도 파탄남. 전투씬, 주인공 심리&트라우마, 등장인물들 모두 입체적이고 수준 높은데 이 싸이코패스 나올 때마다 진심 역겨움. 특히 질투심 때문에 민간인 치워버리는거 보고 이딴애 빨아주는 놈들도 그렇고 혐오스럽더라."
나의 악당들,챕터는 긴 느낌인데 사이를 잇는 목표제시가 희미해서 흥미유발이 안 되고 게임 속 생활을 그냥 관찰만 하는 느낌이라 몰입이 안 됨
나의 악당들,수작. 하지만 목표 지향적인 독자들에게는 지루할 수 있음.
나의 악당들,"초중반 좋음 캐릭터도 살아있고, 히로인 파격적인 면도 선악 떠나 참신
그 뒤부턴 루즈함, 초중반만 봤으면 별 넷 그 뒤부턴 별둘"
나의 악당들,쩔어..존나 잘꼬셔
나의 악당들,"게임빙의물을 좋아하는 내게 있어 수작
주인공을 비롯한 주변 부캐들이 모두 매력적
전투씬도, 세계관도 좋음
다만 음식맛 표현이나 귀족들의 정치세력 설명 등
다소 관심이 없는 부분에 글의 분량을 많이 할당해서 아쉽다
그만큼 진도도 느리고 작품 전체 편수도 늘어만 가는게
작가님 돈 버는건 좋은데
그와 반비례해 작품의 애정도가 식어간다
그래도 완결나면 반드시 정주행할 작품"
나의 악당들,"연재되면서 명백히 발전하는 부분이 있어서 그걸 높이 쳐주고 싶다. 솔직히 초반부는 크게 개성이 없고, 중반부는 주인공 김승수의 과거사와 심리 묘사에 치중하는데 솔직히 심하게 유치한데다가 오글거린다... 무슨 중고딩이 쓴 판타지 습작에나 나올 내용이라 아 좀... 다만 그걸 지나 중반 이후부터는 확실히 한단계 나아진 글이 되니 참고 읽어 보라 추천함. 문제는 요새 연재주기가 영 길어져서... 완결이 멀구나."
나의 악당들,내가 본 웹소설중 가장 재밌다
나의 악당들,작가가 도중에 연중할게 보여서 하나뺌
나의 악당들,이제 150화 정도 읽었고 지금까지 글이 꽤 잘 읽히기는 하는데 주연들 성격이 나하곤 안 맞음. 아무리 상황에 적응한다는 점을 고려해도 내 눈에는 주인공의 기본적인 성격이 거의 싸패 수준이고 또 거기에 조련 당한 건지 여주도 점점 거기에 맞춰가는 것 같음... 아이돌이니 육아물이니 개그물이니 보다보면 반복되는 것에 질려서 떠났는데 왠지 이 작품도 그렇게 될 것 같다.
나의 악당들,댓글에 싸개년들 발작났네 ㅋ
나의 악당들,"씹선비의 취향은 아닌것 같다.

재밌다해서 봤는데..."
나의 악당들,우선 재미있음 스토리도 괜찮고 가장큰 장점은 캐릭터들의 입체적인 서술들임 하나하나 감정들이나 특징들이 두드러지고 매력적임 특히 히로인들이 엄청 다양하고 매력적임 재밌는데 500화 이후부터 듣기로는 작가가 메인잡 열심히 한다고 소설 쓰는걸 서브잡으로 한다는 소리가 있을 정도로 인물 배경의 설명을 주구장창하고 스토리 진행도 ㅈㄴ 느림 왜그런지 모르겠더라...
나의 악당들,"초반부 모험 파트는 정말 재밌게 읽었는데 왕자 등장하고부터 재미가 떨어져서 아쉬움

전투씬 맛깔나게 잘 쓰고 히로인들 매력적임
대규모 전쟁씬이나 정치 파트는 별로였음"
나의 악당들,재밌는데 사실상 연중선언이라...
나의 악당들,"일명 캐빨물, 초중반까지는 별 6개짜리였으나 후반부 늘어지는 전개, 엉뚱한 스토리 진행으로 소설이 길을 잃었다"
사나운 새벽 완결,"읽고 읽고 또 재탕하는 소설.
이수영 작가님 작품중에 가장 좋아하는 글이다
엔딩 마무리까지 완벽하게 재밌었던 글
내 인생작중의 하나이긴한데................
아니 이런 필력 가지고도 표절을 왜 하냐고?"
사나운 새벽 완결,왜 표절을 하셔가지고는...
사나운 새벽 완결,"이 소설의 유일한 결점은 작가. 이수영 작가의 어떤 글을 봐도, 이수영 작가가 했던 잘못만 생각난다. 좋아했기에 더 배신감이 크다."
사나운 새벽 완결,"따져보면 전부 이 작품이 나오기 전에 우리고 우려먹힌 소재들인데, 그것들이 전부 모여 예측불가능한 전개와 다시 없을 캐릭터로 탄생한다.
기억을 잃은 주인공이 자기 정체와 기억을 잃은 비밀을 찾아가기까지의 긴장감,
그 여정 내내, 이후까지 이어지는 멋진 전투씬,
인물간 나라간 세계간 얽힌 대단한 규모의 갈등을 다루면서도 흔들리지 않는 이야기.
이 작가에게서 더 보고 싶은 것이 많았는데."
사나운 새벽 완결,작가의 전적과는 별개로 명작. 제목마저 완벽하다.
사나운 새벽 완결,"진심 흡족했다.

단점이 아예없다거나 하는 것은 아니지만.

다시 읽을만 하다.

그러고보면 .. 최근 작품들은 .. 다시 읽고 싶은 소설이 떠오르질 않아 ..


------------------


결국 .. 이거 중고서점에서 구입에 성공했다. (자랑)"
사나운 새벽 완결,"내게 있어서 최고의 작품 중 하나였으나, ..."
사나운 새벽 완결,한 번 이상 읽은 몇 안되는 작품. 멋진 판타지 소설이라고 생각함
사나운 새벽 완결,문장을 참 맛깔나게 쓴다. 죄는 미워해도 글은 미워하지 말랬다고... 언제든 판타지로 돌아와 다시 멋진 글을 써줬으면..
사나운 새벽 완결,좋았던 작품... 지금도 전권 구매 의사 있음.
사나운 새벽 완결,예전엔 재밌었다
사나운 새벽 완결,"양산형 판타지가 따라가는 공통점, - 인기있는 작품들의 소재를 따온 소설 중 하나이지만,
그런 소재들을 멋지게 버무려 하나의 세계관으로 만들어낸 소설."
사나운 새벽 완결,이수영작가의 역작
사나운 새벽 완결,필력과 내공이 넘쳐흐르는 소설
사나운 새벽 완결,"거친느낌의 이수영 내용도 재밋고 기억이 오래 남음

작가가 표절이라.."
사나운 새벽 완결,1년에 한번은 다시 보는 소설
사나운 새벽 완결,이수영 작품 중 제일 재밌게 읽은 글. 이 정도의 작가가 표절을 왜 했을까...
사나운 새벽 완결,표절만안했어도 흠흠..
사나운 새벽 완결,"무언가 익숙한 것들이 이것 저것 모였는데 그 이음새가 난잡하지 않고 매끄럽다.
까딱 잘못하면 개밥이 될 뻔한 것을 유명 한식집의 돌솥비빔밥으로 만들어 놨다.
읽고 너무 재밌어서 오디오북도 샀었다. 책만 세 번은 읽었고 오디오북은 전체를 두 번 들었다.
처음부터 끝까지 늘어지는 부분도 없고 깔끔하고 속도감과 인물들의 묘사까지 다 좋다.
넘치지도 모자라지도 않고 잘 쓰는 작가의 필력이 이런건가 싶었는데
작가님이........여하간 책은 재미있으므로 별은 4개 반이다."
사나운 새벽 완결,판타지소설중내기준원탑재미 . 명작.
사나운 새벽 완결,작가의 논란은 옥의 티지만. 당시 시대에 이만큼 자극적이면서도 맛깔나는 이야기꾼은 없었다
사나운 새벽 완결,지루한 부분은 있을지언정 하차할 정도까진 없다. 마지막까지 힘들이지 않고 잘 읽히는 소설
사나운 새벽 완결,"이수영 글 중 최고 걸작. 내 기억에는 이 글은 심지어 이수영이라는 타이틀도 떼고 출간되었는데 너무 재밌어서 대여점 사장님한테 다음권 나오면 무조건 빼두라고 했었다. 그 자리에서 읽고 반납하겠다고.
흔해빠진 드래곤의 유희물, 환생물과 같은 도입부를 갖고 있으나 같은 재료더라도 셰프가 일류냐 삼류냐에 따라 이렇게 다르다. ""사나운 새벽""이라는 제목이 갖는 의미를 작품 후반부에 드러내는 시점에 전율이 일었던 기억이 있다.
이 작품은 나에게 이수영 작품은 무조건 종류 안가리고 읽어야 한다는 지침을 만들게 했고 관심없던 로맨스 소설인 플라이 미 투더 문까지 읽게 만들었지만, 다행히 낙월소검은 읽지 않았다. 돌이켜봐도 어째서 이렇게 글을 잘 쓸 수 있는 작가가 표절까지 하게 되었는지 참 안타깝다."
블랙기업조선 완결,"""이게 무엇입니까?""
""아아... 이건 「의자」라고 한다네. 사람이 앉아서 쉴 수 있는 물건이지.""
""허거걱!!!""

이런 이세카이물 보는 느낌임.

분명 장르적인 재미는 있는 글이고 재미있게 읽는 사람이 있을 수는 있다.

하지만 이거 따라가면서 이상함을 느끼지 못하면 중졸 수준의 지능을 가진거나 마찬가지.

나도 역알못이고 어차피 장르소설인데 조선시대 고증이 부족하니 이딴 소리로 까지는 않겠다.

물론 대체역사 소설이고 조선시대라는 배경을 가져왔으면 이미 작가와 독자 간에 세계관이 약속된 것이나 마찬가지인데 최소한의 자료 조사도 없이 온갖 개연성과 핍진성을 무시하는 전개를 보고 있자면 역스퍼거들의 심정이 이해가 되기는 한다.

하지만 나는 주변 인물들을 빡대가리로 만드는 전개가 훨씬 ㅈ같았음.

광덕인 주인공이 쇠로 배를 만들겠다고 하는 장면을 요약하자면
""아니 어떻게 쇠가 물에 뜰 수 있단 말입니까?""
""(냄비를 물에 띄우며) 보시오. 뜨지 않소?""
""아닛!!!! 허거걱!!!!! 어이어이! 대단하잖아 세자쿤!!!!!!""
이런 식으로 장영실을 비롯한 조선 최고 지식인들을 똥멍청이 참피로 만든다.

인간을 바보로 아는 것도 정도가 있지. 마치 '중세 사람들은 지구가 둥근 것도 몰랐을 거야!'라고 생각하는 정도의 작가의 편협한 지식과 교양이 그대로 보인다.

조선 최고의 지식인들이 그깟 냄비가 물에 뜬다는 자연현상을 몰랐겠는가? 실린더 오차 조정을 통한 자격루까지 만들어 냈던 장영실이?

이미 이거는 역사의 문제가 아니라 상식의 문제인거지.

이 외에도 제작하는 물건들에 대해 조사하기 귀찮으니 주인공에게 수학포기자라는 설정을 넣음. 고등수학도 이해 못하는 수포자인데 암튼 강선까지 깎아서 총 만들고 증기기관차 만드는 공돌이고 행시 합격자임ㅋㅋ 수학포기 행시합격자 얽ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
블랙기업조선 완결,이거 보는 새끼들은 라노벨 욕하지 마라
블랙기업조선 완결,거슬려도 머리 비우고 읽다보면 재밌음.
블랙기업조선 완결,대체역사 소설이 아니다. 뇌를 비워도 보기 어렵네.
블랙기업조선 완결,"솔직히 이 작가의 전작(9전단)에 크게 데여서 이것도 안 보려 했는데, 의외로 구매수가 높게 나와서 ""어 이 작가 절치부심했나?"" 싶어서 무료분을 한 번 봄. 그런데....

""수포자 공돌이""

아.... 명불허전이었다."
블랙기업조선 완결,"딱 이시국 라노벨 수준의 소설.
주인공은 뭔가 부족한 전문지식을 가지고 있으며, 소설의 시대적 배경과는 상관없이 현대사상이 최고라고 생각하며, 주인공이 뭔가를 지시하면 놀라운 속도로 국가정책이 결정되며 심지어는 결과가 몇개월 이내에 도출되는 기적의 세상.
주변인물이 주인공 계획에 감탄할때마다 역겨울 정도로 진부하다.

대체역사 장르가 아니라 사극판타지 장르라면 볼만할지도 모른다."
블랙기업조선 완결,"폭종과 같이 고증도, 개연성도 무시하고 국뽕과 개그만 처넣으면 아무렇게나 다 된다고 생각하여 나온 잡물중 하나. 상업성에는 성공했으나 어떠한 감동도, 재미도 없이 그저 아 나 소설봤다 문자나 봤다는 허영심만 찰 뿐이다."
블랙기업조선 완결,"뭐 머역물이 원래 국뽕 존나 들이키는 소설이니 그것가지고 뭐라 할 생각은 없음
근데 주인공 설정은 그냥 잘못짰음
수포자 천재 공학자는 대체 어케 가능한지 이해가 가지 않음
뭐 공학이 생각보다 수학이 중요하지 않다 하지만 중학수학을 포기한 새끼가 할 수 있을만큼 만만한 것도 아님
그냥 수학 잘하는데 귀찮아 하는 천재 공학자로 설정하면 될것을 굳이 이지랄 해놓은 이유는 모르겠음"
블랙기업조선 완결,"과거에 대한 엉터리 통념을 기반으로 멍청한 사람이 쓴 멍청한 소설

읽으면서 아 뭐라는거야 하는 생각 밖에 안들었다"
블랙기업조선 완결,고증? 우리집엔 그런거 읎어유
블랙기업조선 완결,대체역사소설이 아님
블랙기업조선 완결,"작품의 문제점은 크게 대체역사소설이라고 믿을수 없을 수준으로 고증이 개판이라는 점과 평범한 주인공을 천재로 띄위기 위해 주변인물들을 저능아로 만든다는 점임.
잘 팔리는걸 보면 알수있듯이 재미가 없는 소설은 아님.
이 소설은 대역이 아니라 대역의 탈을 쓴 이세계물임."
블랙기업조선 완결,총체적 난국
블랙기업조선 완결,이상한데 그래도 재미는 있다
블랙기업조선 완결,"급식실 제육볶음
힘도 별로 안들이고 재료도 이것저것 다 넣고 깊이도 없지만
급식 메뉴에서 이거 나오면 다 뛰어나와서 먹는다."
블랙기업조선 완결,"여기 혹평이 많은데 좀 과하다 싶음.
주인공 외의 사람들이 멍청하게 묘사하고 수포자가 뭔가 만드는게 이상하다는 것 같은데
묘사를 보면 딱히 멍청하게 묘사하기보다는 편협한 시야를 가지고 있다는 정도로 나옴. 그리고 이건 사실이고.
애초에 주인공을 수포자 문과 공돌이라는 설정으로 잡았기 때문에 옛날 사람을 멍청이로 묘사한다면 스토리를 진행을 할 수 없음.
따라서 주인공이 한건 계몽, 조언, 도용이지 옛날 사람 병신 만들기가 아님.

주인공이 현대에 만들었던건 수포자도 시간, 인터넷, 돈, 매트랩이 있으면 만들 수 있는 물건이었고
과거로 갔을 때 직접 만든 것들도 미리 만들어봤던 것(니트로 글리세린, 니트로 셀룰로오스, 뇌홍, 갤리온, 증기기관)을 넘어가지 않음.
그리고 그런 것들도 자료 수집하고 상당 부분 조력을 받으면서 연구소, 공장을 세우고 오랜기간 시행착오를 거치면서 연구하는 걸로 나옴.
또 민간 시장이나 주변국에서 염탐하고 복제하고 기술을 빼돌리고 못한 부분은 직접 만들어내서 따라잡음.
고로 주인공만 천재고 옛날 사람은 멍청하게 묘사 했다고 하긴 어렵다고 생각함.
주인공만 천재였으면 머스킷 만들 때 총열 폭발해서 뒤졌겠지.

수포자 문돌이는 행시 안된다는건 내가 공돌이고 공무원에 관심 없었던 관계로 알아본 적이 없으니 패스.

아 추가로 칭제건원까지는 괜찮은데 이후로는 과시가 강하고 너무 오래 원패턴으로 써서 좀 읽기 힘들긴 함.
많은 화에 걸쳐서 주인공 없이 주변국 정세 묘사하는 것도 답답하긴 하고.
처음 구상한 대단원은 다 끝났는데 이대로 끝내기 아까워서(?) 억지로 늘려 쓰고 있는 기분임."
블랙기업조선 완결,등장인물을 바보로 만들어서 주인공이 똑똑해 보이게 만든다. 그냥 뇌절하고 국뽕에 취해서 보면 재미있다.
블랙기업조선 완결,중간에 늘어지는 부분이 있긴 한데 그곳만 넘기면 재밌음. 개인적으로 주인공뿐만 아니라 다른 인물도 능력있게 나왔다고 생각함.
블랙기업조선 완결,"국뽕이라는 측면에서는 나름 재미있지만
국뽕을 싫어하는 사람들은 지나가시면 됩니다.

그냥 가볍게 킬링타임용으로 볼만하지만
진지하게 따져가면서 보면 스트레스 받아요.

저는 개인적으로 국뽕을 싫어하지 않고 먼치킨 주인공도 좋아해서
내용의 재미와 국뽕측면에서 3점을 드립니다."
블랙기업조선 완결,"사족이나 쓸데없는 내용 늘리기를 다 없애면 전체 분량이 1/3 으로 줄어들 것 같음
그러면 5점!"
블랙기업조선 완결,꾸짖을 갈(喝)!
블랙기업조선 완결,"뭔 덕후랍시고 나오길래 이것저것하나했더만
이것저것 접시물정도의 깊이로 뭔갈하네"
블랙기업조선 완결,작가 이름답게 국뽕이 담긴 소설. 설정 덕후인 나조차도 견디지 못하게 하는 개발씬을 제외하곤 무난하지만... 무난함 말고 존재하지 않는 것이 문제.
블랙기업조선 완결,"재미를 위해 고증과 개연성에 칼질을 하는건 당연하다

하지만 그 칼질이 얼마나 크고 정교하게 하느냐는 작가의 역량이고 그에 따라 호불호가 갈린다

내가 봤을땐 이소설은 타임1937이나 조선해양왕같이 와~ 역시 주인공은 대단해 같은 편이식 전개만 하지 않고 그렇다고 조선 봉황이나 롬연시 같이 너무 고증고증 하지 않고 적절하다

대체 역사 소설이 아니라 조선 배경 판타지라고 생각하지만 뭐 어떰 재미가 있으면 됬지"
블랙기업조선 완결,"재미는 있는데 조금씩 읽어야함. 단숨에 몰아보기에 너무 원패턴이고 조선도 넘 이상하게 묘사. 한국 싫어하는 중국인이나 조선족, 일본인이 쓴거 같음"
블랙기업조선 완결,국뽕소설
블랙기업조선 완결,생각 없이 보면 볼만한 국뽕물
블랙기업조선 완결,"몬가 더 좋은 삶과 밝은 미래를 위해 빌드업하는줄 알았는데
갈수록 현대기술을 과거에서 실현하는 재미에 빠진 덕후같다.
기술발전과 사회개혁이 모든걸 해결한다는 과대망상에 빠진게 아닌가 걱정된다."
블랙기업조선 완결,킬타용으로 딱 좋음 중간중간 개그가 있는데 그 포인트만 잘 맞아 떨어지면 잼있음.
